,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
298,11470,신정동,2006-01-11,목동신시가지10,311,105.58,1,1987,102000
299,11470,신정동,2006-01-11,동일하이빌2단지,1311,84.955,13,2005,38600
300,11470,신정동,2006-01-12,목동현대3차,1279,84.77,19,1997,40000
301,11470,신정동,2006-01-12,목동신시가지8,314,54.94,13,1987,28500
302,11470,신정동,2006-01-12,목동신시가지10,311,70.2,6,1987,49000
303,11470,신정동,2006-01-12,목동신시가지13,327,70.73,3,1987,45000
304,11470,신정동,2006-01-12,목동신시가지14,329,108.28,4,1987,89800
305,11470,신정동,2006-01-12,목동우성2,337,84.96,18,2000,30000
306,11470,신정동,2006-01-12,목동우성2,337,113.91,6,2000,49500
307,11470,신정동,2006-01-12,목동신시가지8,314,105.35,12,1987,92000
308,11470,신정동,2006-01-12,동일하이빌2단지,1311,84.955,16,2005,38500
309,11470,신정동,2006-01-12,동일하이빌1단지,1310,84.955,1,2005,34500
310,11470,신정동,2006-01-12,목동신시가지12,326,71.64,15,1988,44500
311,11470,신정동,2006-01-12,동일하이빌2단지,1311,115.321,19,2005,49000
312,11470,신정동,2006-01-12,로마아트빌,1148-7,84.959,6,2003,24800
313,11470,신정동,2006-01-13,목동신시가지14,329,108.28,10,1987,90500
314,11470,신정동,2006-01-13,푸른마을2,1281,59.85,10,2001,21000
315,11470,신정동,2006-01-13,목동신시가지10,311,53.82,13,1987,28000
316,11470,신정동,2006-01-13,동일하이빌2단지,1311,84.955,14,2005,51500
317,11470,신정동,2006-01-13,목동삼성쉐르빌Ⅱ,318-12,107.81,17,2004,65000
318,11470,신정동,2006-01-13,목동신시가지12,326,53.46,13,1988,26300
319,11470,신정동,2006-01-13,목동신시가지13,327,98.63,10,1987,86000
320,11470,신정동,2006-01-13,목동신시가지10,311,105.58,8,1987,87000
321,11470,신정동,2006-01-13,목동신시가지11,325,51.48,12,1988,25800
322,11470,신정동,2006-01-13,목동신시가지9,312,71.37,6,1987,51500
323,11470,신정동,2006-01-14,목동신시가지12,326,71.64,12,1988,45000
324,11470,신정동,2006-01-14,목동신시가지12,326,71.64,3,1988,45000
325,11470,신정동,2006-01-14,목동신시가지14,329,55.02,1,1988,26500
326,11470,신정동,2006-01-14,목동신시가지14,329,55.02,15,1988,26000
327,11470,신정동,2006-01-14,목동신시가지14,329,74.19,5,1988,42900
328,11470,신정동,2006-01-14,아이파크,1296,84.88,11,2002,58300
329,11470,신정동,2006-01-14,동일하이빌2단지,1311,115.321,7,2005,50000
330,11470,신정동,2006-01-14,목동신시가지10,311,53.82,7,1987,28650
331,11470,신정동,2006-01-14,목동신시가지11,325,66.24,3,1988,37300
332,11470,신정동,2006-01-14,목동신시가지13,327,122.3,15,1987,118000
333,11470,신정동,2006-01-14,신정현대5,1273,114.24,6,1999,55000
334,11470,신정동,2006-01-14,목동현대3차,1279,114.93,2,1997,54800
335,11470,신정동,2006-01-14,목동신시가지13,327,98.63,4,1987,86800
336,11470,신정동,2006-01-14,대림,333,84.89,13,1992,28600
337,11470,신정동,2006-01-14,목동신시가지14,329,71.4,7,1987,43000
338,11470,신정동,2006-01-14,목동신시가지11,325,66.24,5,1988,38600
339,11470,신정동,2006-01-14,목동신시가지13,327,70.73,4,1987,46900
340,11470,신정동,2006-01-15,목동신시가지11,325,51.48,3,1988,27000
341,11470,신정동,2006-01-15,목동신시가지11,325,66.24,10,1988,37000
342,11470,신정동,2006-01-15,목동신시가지8,314,54.94,14,1987,29350
343,11470,신정동,2006-01-16,목동신시가지14,329,55.02,13,1988,27000
344,11470,신정동,2006-01-16,목동신시가지14,329,83.31,6,1987,63000
345,11470,신정동,2006-01-16,목동신시가지11,325,51.48,8,1988,23350
346,11470,신정동,2006-01-16,목동우성2,337,84.96,4,2000,27300
347,11470,신정동,2006-01-16,목동신시가지10,311,70.2,9,1987,43500
348,11470,신정동,2006-01-16,목동우성2,337,84.96,10,2000,26500
349,11470,신정동,2006-01-16,목동현대3차,1279,84.77,9,1997,42700
350,11470,신정동,2006-01-16,목동삼성,1278,84.77,14,1996,40000
351,11470,신정동,2006-01-16,목동신시가지13,327,53.9,14,1987,25700
352,11470,신정동,2006-01-16,목동우성2,337,84.96,7,2000,29200
353,11470,신정동,2006-01-16,목동신시가지14,329,74.19,15,1987,38200
354,11470,신정동,2006-01-16,대림아크로빌,324-7,113.1,12,2003,50500
355,11470,신정동,2006-01-16,목동신시가지10,311,106.06,3,1987,84500
356,11470,신정동,2006-01-17,목동신시가지14,329,71.4,1,1987,41800
357,11470,신정동,2006-01-17,푸른마을4,1285,84.99,8,2002,32000
358,11470,신정동,2006-01-17,목동신시가지13,327,70.73,12,1987,43000
359,11470,신정동,2006-01-17,목동신시가지13,327,98.63,3,1987,70000
360,11470,신정동,2006-01-17,목동신시가지12,326,53.46,5,1988,26300
361,11470,신정동,2006-01-17,목동신시가지12,326,53.46,3,1988,25000
362,11470,신정동,2006-01-17,목동신시가지12,326,53.46,15,1988,24200
363,11470,신정동,2006-01-17,목동신시가지12,326,71.64,10,1988,46000
364,11470,신정동,2006-01-17,동일하이빌2단지,1311,84.955,18,2005,38100
365,11470,신정동,2006-01-17,목동삼성,1278,114.93,8,1996,57000
366,11470,신정동,2006-01-17,목동신시가지13,327,70.73,15,1987,42900
367,11470,신정동,2006-01-17,목동신시가지9,312,71.37,2,1987,47000
