,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,거래금액
31766,11260,중화동,2018-03-20,한신2,450,84.03,22,1998,47300
31767,11260,중화동,2018-03-21,한영(101),274-51,84.24,7,2003,35500
31768,11260,중화동,2018-03-26,삼익,438,59.34,9,1995,29400
31769,11260,중화동,2018-03-27,한신1차,450,59.76,14,1998,37900
31770,11260,중화동,2018-03-27,동양엔파트2차,454,96.4,10,2013,54000
31771,11260,중화동,2018-03-28,극동,19,84.13,6,1991,37800
31772,11260,중화동,2018-03-29,삼익,438,84.9,1,1995,28000
31773,11260,중화동,2018-03-29,한신1차,450,59.76,14,1998,39500
31774,11260,중화동,2018-03-30,중화동건영아파트,42,84.77,11,1998,33800
31775,11260,중화동,2018-03-30,한신1차,450,59.76,22,1997,37700
31776,11260,중화동,2018-03-31,극동,19,84.82,8,1991,34800
31777,11260,중화동,2018-03-31,동양엔파트2차,454,96.4,13,2013,53500
31778,11260,망우동,2018-04-02,한일써너스빌리젠시1단지,479,84.66,7,2008,48000
31779,11260,망우동,2018-04-03,더하이어,508-6,12.0156,9,2013,11250
31780,11260,망우동,2018-04-03,염광,178-80,69.1,3,1984,28800
31781,11260,망우동,2018-04-04,중랑숲리가,583,84.961,10,2012,46800
31782,11260,망우동,2018-04-04,중랑숲리가,583,84.964,8,2012,46500
31783,11260,망우동,2018-04-07,금호어울림(580),580,115.28,13,2006,47500
31784,11260,망우동,2018-04-07,한일써너스빌리젠시2단지,495,84.48,6,2008,49000
31785,11260,망우동,2018-04-09,한일써너스빌리젠시2단지,495,105.38,25,2008,59900
31786,11260,망우동,2018-04-10,금호어울림(580-1),580-1,84.93,7,2006,40000
31787,11260,망우동,2018-04-12,금호어울림(580),580,115.28,4,2006,46000
31788,11260,망우동,2018-04-14,더하이어,508-6,12.0156,10,2013,11900
31789,11260,망우동,2018-04-16,금호어울림(580),580,84.93,6,2006,40500
31790,11260,망우동,2018-04-18,한일써너스빌리젠시1단지,479,84.74,26,2008,53900
31791,11260,망우동,2018-04-18,금호어울림(580),580,59.96,14,2006,35100
31792,11260,망우동,2018-04-18,염광,178-80,60.37,4,1984,24700
31793,11260,망우동,2018-04-19,청광,575,83.4564,14,2001,34000
31794,11260,망우동,2018-04-19,중랑숲리가,583,59.978,4,2012,37900
31795,11260,망우동,2018-04-19,주함해븐(101동),582,50.625,6,2011,27000
31796,11260,망우동,2018-04-19,금호어울림(580-1),580-1,84.94,1,2006,36000
31797,11260,망우동,2018-04-19,신원,573,59.62,3,1999,27000
31798,11260,망우동,2018-04-20,대보,236-7,44.01,2,1988,18200
31799,11260,망우동,2018-04-24,금호어울림(580),580,115.28,14,2006,46700
31800,11260,망우동,2018-04-24,한일써너스빌리젠시2단지,495,84.48,9,2008,51000
31801,11260,망우동,2018-04-25,금호어울림(580),580,84.93,11,2006,40500
31802,11260,망우동,2018-04-28,해오름102동,508-11,57.66,7,2005,29450
31803,11260,망우동,2018-04-30,중랑숲리가,583,84.913,5,2012,47000
31804,11260,망우동,2018-04-30,백림금호,574,59.99,5,2000,26500
31805,11260,면목동,2018-04-02,리치카운티,1505,59.923,2,2004,38900
31806,11260,면목동,2018-04-02,풍림,1514,59.4,10,1997,30000
31807,11260,면목동,2018-04-02,면목삼익,1516,84.99,8,1997,35500
31808,11260,면목동,2018-04-02,경남아너스빌,1529,84.961,13,2006,50000
31809,11260,면목동,2018-04-04,형진,1512,84.18,4,1996,33800
31810,11260,면목동,2018-04-05,용마금호타운,494,84.9,3,1992,41000
31811,11260,면목동,2018-04-05,용마금호타운,494,84.9,4,1992,40000
31812,11260,면목동,2018-04-09,면목삼익,1516,84.99,12,1997,38500
31813,11260,면목동,2018-04-09,성원상떼빌,1515,84.96,4,1997,39900
31814,11260,면목동,2018-04-09,포인트아트빌비동,142-8,83.68,5,2005,34300
31815,11260,면목동,2018-04-09,경남아너스빌,1529,84.961,6,2006,49700
31816,11260,면목동,2018-04-09,늘푸른동아,715,59.65,6,2002,35000
31817,11260,면목동,2018-04-10,건원 베스트원,105-4,21.92,10,2015,17500
31818,11260,면목동,2018-04-10,용마한신,1077-1,35.44,8,1990,22800
31819,11260,면목동,2018-04-10,늘푸른동아,715,84.97,19,2002,46950
31820,11260,면목동,2018-04-11,진로,1517,84.36,3,2001,28500
31821,11260,면목동,2018-04-11,늘푸른동아,715,84.97,4,2002,43900
31822,11260,면목동,2018-04-11,두산3,1511,84.77,12,1995,46000
31823,11260,면목동,2018-04-12,두산2,1510,134.2,6,1995,56800
31824,11260,면목동,2018-04-12,한신,193-1,44.5,13,1988,26800
31825,11260,면목동,2018-04-13,다울101동,178-50,84.92,4,2003,32000
31826,11260,면목동,2018-04-14,포인트아트빌에이동,142-64,83.43,3,2005,34700
31827,11260,면목동,2018-04-16,두산4,1522,59.97,3,2000,37000
31828,11260,면목동,2018-04-16,두원,1521,59.31,6,1998,28700
31829,11260,면목동,2018-04-17,현대,1502,74.79,4,1994,37500
31830,11260,면목동,2018-04-18,늘푸른동아,715,114.73,6,2002,51500
31831,11260,면목동,2018-04-19,아람플러스,472-8,84.955,12,2009,40500
31832,11260,면목동,2018-04-21,늘푸른동아,715,114.73,5,2002,49000
31833,11260,면목동,2018-04-23,용마한신,1077-1,59.22,15,1990,34300
31834,11260,면목동,2018-04-24,솔루테아파트,1523,106.97,3,2001,38300
31835,11260,면목동,2018-04-25,두산4,1522,84.87,18,2000,50000
31836,11260,면목동,2018-04-27,라이프미성,1-41,55.4,10,1995,22000
31837,11260,면목동,2018-04-27,용마동아,1499,84.87,12,1993,39700
31838,11260,면목동,2018-04-28,용마한신,1077-1,82.39,5,1990,38900
31839,11260,면목동,2018-04-30,용마한신,1077-1,82.39,6,1990,36800
31840,11260,묵동,2018-04-01,신안1,381,59.96,11,1999,35300
31841,11260,묵동,2018-04-02,신내,13,39.84,6,1996,22400
31842,11260,묵동,2018-04-02,신내두산,20,102.7,12,1995,57250
31843,11260,묵동,2018-04-02,신안1,381,59.96,17,1999,33700
31844,11260,묵동,2018-04-03,신내,13,59.76,3,1996,32000
31845,11260,묵동,2018-04-03,신내대림,20,126.28,5,1995,63500
31846,11260,묵동,2018-04-04,묵동자이(1단지),164-4,112.23,13,2010,60000
31847,11260,묵동,2018-04-05,브라운스톤태릉,387,84.7094,19,2004,49700
31848,11260,묵동,2018-04-05,신내,13,49.77,5,1996,27800
