,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
236,11260,신내동,2011-01-25,신내11대명,661,59.76,12,1996,14500,0
237,11260,신내동,2011-01-26,진로,654,134.37,1,1995,26000,0
238,11260,신내동,2011-01-26,경남아너스빌,804,84.98,11,2007,20500,0
239,11260,신내동,2011-01-26,신내6대주,650,59.76,10,1996,15500,0
240,11260,신내동,2011-01-26,신내6대주,650,39.84,8,1996,10500,0
241,11260,신내동,2011-01-26,화성,656,84.99,14,1995,18000,0
242,11260,신내동,2011-01-27,신내11대명,661,39.76,3,1996,11000,0
243,11260,신내동,2011-01-28,신내9진흥,657,33.18,2,1996,7000,10
244,11260,신내동,2011-01-28,동성4,591,59.4,7,1997,12500,0
245,11260,신내동,2011-01-28,신내9진흥,657,39.84,7,1996,1500,60
246,11260,신내동,2011-01-28,경남아너스빌,804,84.98,3,2007,19000,0
247,11260,신내동,2011-01-28,영풍마드레빌,801,84.8485,3,2004,4000,100
248,11260,신내동,2011-01-29,신내6대주,650,39.84,8,1996,10000,0
249,11260,신내동,2011-01-29,동성1,397,84.98,11,1993,17000,0
250,11260,신내동,2011-01-29,동성4,591,129.37,14,1997,8000,90
251,11260,신내동,2011-01-29,데시앙,317,114.48,5,2010,28000,0
252,11260,신내동,2011-01-29,동성1,397,65.56,3,1993,14000,0
253,11260,신내동,2011-01-30,신내6대주,650,49.77,4,1996,10000,20
254,11260,신내동,2011-01-31,석탑,787,84.6,6,1997,16000,0
255,11260,신내동,2011-01-31,새한,795,115.84,7,1998,19000,0
256,11260,신내동,2011-01-31,라이프미성,487,59.6,10,1992,13000,0
257,11260,신내동,2011-01-31,성원,783,84.4,5,1994,15000,0
258,11260,중화동,2011-01-04,한신2,450,59.76,13,1998,15000,0
259,11260,중화동,2011-01-04,태솔,318-81,73.65,5,2006,15000,0
260,11260,중화동,2011-01-05,한신2,450,84.03,19,1998,16000,0
261,11260,중화동,2011-01-07,삼익,438,80.58,11,1995,16000,0
262,11260,중화동,2011-01-08,미영리치타운,207-14,84.71,9,2007,6000,60
263,11260,중화동,2011-01-10,한신1차,450,59.76,5,1997,15000,0
264,11260,중화동,2011-01-11,태능에셈빌,314-1,84.843,8,2005,20000,0
265,11260,중화동,2011-01-12,한신2,450,84.03,3,1998,16000,0
266,11260,중화동,2011-01-12,한신1차,450,59.76,12,1997,4000,50
267,11260,중화동,2011-01-12,태능에셈빌,314-1,84.843,8,2005,20000,0
