,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
26837,11230,장안동,2017-05-30,청원파크빌,570,72.84,2,2006,27000,0
26838,11230,장안동,2017-05-31,장안현대홈타운(336),336,58.42,7,2003,31000,0
26839,11230,장안동,2017-05-31,신일해피트리2차(567),567,79.51,10,2005,32000,0
26840,11230,장안동,2017-05-31,장안SM드림빌(360-2),360-2,113.28,5,2003,32000,0
26841,11230,전농동,2017-05-01,래미안 크레시티,690,59.99,7,2014,25000,50
26842,11230,전농동,2017-05-01,래미안 크레시티,690,121.93,8,2014,55000,30
26843,11230,전농동,2017-05-01,래미안 크레시티,690,59.99,8,2014,3000,140
26844,11230,전농동,2017-05-02,래미안 크레시티,690,84.96,11,2014,40000,0
26845,11230,전농동,2017-05-02,전농우성,6,115.56,14,1992,29000,0
26846,11230,전농동,2017-05-02,전농우성,6,115.56,10,1992,35000,0
26847,11230,전농동,2017-05-02,전농SK,10,84.95,9,2000,5000,130
26848,11230,전농동,2017-05-03,래미안 크레시티,690,121.95,7,2014,7000,175
26849,11230,전농동,2017-05-03,전농우성,6,59.78,3,1992,24000,0
26850,11230,전농동,2017-05-04,전농SK,10,84.95,10,2000,39000,0
26851,11230,전농동,2017-05-04,래미안 크레시티,690,84.96,9,2014,55000,0
26852,11230,전농동,2017-05-05,전농SK,10,84.84,15,2000,32000,24
26853,11230,전농동,2017-05-06,전농동삼성래미안,155,84.98,3,2000,34000,0
26854,11230,전농동,2017-05-07,전농SK,10,59.34,18,2000,30000,0
26855,11230,전농동,2017-05-08,래미안 크레시티,690,84.98,8,2014,50000,0
26856,11230,전농동,2017-05-08,래미안 크레시티,690,84.97,10,2014,14000,0
26857,11230,전농동,2017-05-08,래미안 크레시티,690,59.99,11,2014,6000,20
26858,11230,전농동,2017-05-08,래미안아름숲,688,59.91,4,2012,33000,0
26859,11230,전농동,2017-05-09,래미안 크레시티,690,84.97,19,2014,33000,60
26860,11230,전농동,2017-05-09,전농우성,6,59.78,12,1992,23000,0
26861,11230,전농동,2017-05-10,래미안 크레시티,690,84.96,7,2014,52500,0
26862,11230,전농동,2017-05-10,전농우성,6,84.84,14,1992,30000,0
26863,11230,전농동,2017-05-10,전농우성,6,59.78,15,1992,20000,0
26864,11230,전농동,2017-05-10,전농SK,10,59.34,4,2000,31000,0
26865,11230,전농동,2017-05-10,래미안 크레시티,690,84.96,11,2014,10000,0
26866,11230,전농동,2017-05-10,전농우성,6,59.78,7,1992,25000,0
26867,11230,전농동,2017-05-10,래미안 크레시티,690,84.98,11,2014,40000,0
26868,11230,전농동,2017-05-10,래미안 크레시티,690,84.96,17,2014,17000,0
26869,11230,전농동,2017-05-10,전농우성,6,59.78,1,1992,10000,40
26870,11230,전농동,2017-05-11,전농동삼성래미안,155,114.89,4,2000,37000,30
26871,11230,전농동,2017-05-11,전농우성,6,44.24,2,1992,1500,65
26872,11230,전농동,2017-05-11,래미안 크레시티,690,84.96,3,2014,50000,0
26873,11230,전농동,2017-05-12,전농우성,6,115.56,2,1992,24000,0
26874,11230,전농동,2017-05-12,래미안 크레시티,690,121.93,1,2014,56000,0
26875,11230,전농동,2017-05-12,와이시티 휘경,689,16.71,6,2012,3500,30
26876,11230,전농동,2017-05-13,전농동신성미소지움,687,55.371,11,2005,20000,40
26877,11230,전농동,2017-05-13,전농SK,10,114.3,6,2000,41500,0
26878,11230,전농동,2017-05-13,래미안 크레시티,690,84.97,6,2014,25000,80
26879,11230,전농동,2017-05-14,전농우성,6,84.84,1,1992,22000,0
26880,11230,전농동,2017-05-15,래미안 크레시티,690,84.97,13,2014,30000,70
26881,11230,전농동,2017-05-15,전농SK,10,59.96,21,2000,3000,90
26882,11230,전농동,2017-05-15,래미안 크레시티,690,59.99,9,2014,41000,0
26883,11230,전농동,2017-05-15,래미안 크레시티,690,59.99,9,2014,34000,35
