,지역코드,법정동,거래일,아파트,지번,전용면적,층,건축년도,보증금액,월세금액
268,11215,자양동,2011-01-11,현대3,670,84.9,3,1996,22000,0
269,11215,자양동,2011-01-11,한솔리베르,672,61.26,3,2002,11000,50
270,11215,자양동,2011-01-11,자양동현대,645-5,83.11,8,1993,25000,0
271,11215,자양동,2011-01-11,자양삼성,787,84.96,16,1999,10000,0
272,11215,자양동,2011-01-12,자양동현대,645-5,83.11,4,1993,23000,0
273,11215,자양동,2011-01-12,경남,641,59.96,3,1999,18000,0
274,11215,자양동,2011-01-12,자양8차현대홈타운,789,108.43,17,2002,34000,0
275,11215,자양동,2011-01-12,우성3,516,72.34,7,1989,25500,0
276,11215,자양동,2011-01-12,한화꿈에그린,853,84.57,6,2006,32000,0
277,11215,자양동,2011-01-13,한화꿈에그린,853,138.68,5,2006,45000,0
278,11215,자양동,2011-01-13,더샵스타시티,227-7,163.53,15,2007,65000,0
279,11215,자양동,2011-01-13,자양현대5,642,84.96,22,1998,23500,0
280,11215,자양동,2011-01-13,자양9차현대홈타운,790,82.56,1,2002,29000,0
281,11215,자양동,2011-01-14,로얄동아,644,59.91,19,1999,19000,0
282,11215,자양동,2011-01-14,자양우성7,783-1,59.94,10,1998,5000,120
283,11215,자양동,2011-01-14,한강우성,Jan-87,84.72,16,1993,28000,0
284,11215,자양동,2011-01-14,한강우성,Jan-87,84.72,11,1993,15000,55
285,11215,자양동,2011-01-14,자양삼성,787,59.76,10,1999,23000,0
286,11215,자양동,2011-01-14,더샵스타시티,227-7,139.54,50,2007,55000,0
287,11215,자양동,2011-01-15,우성3,516,84.91,10,1989,28000,0
288,11215,자양동,2011-01-15,대원리버빌,587-6,78.8,4,2001,26000,0
289,11215,자양동,2011-01-15,우성2,520-2,64.79,6,1989,23000,0
290,11215,자양동,2011-01-15,우성3,516,51.39,14,1989,15000,30
291,11215,자양동,2011-01-15,우성1,579,51.57,1,1988,17000,0
292,11215,자양동,2011-01-15,자양현대6,786,59.98,4,1999,20000,0
293,11215,자양동,2011-01-15,우성2,520-2,51.57,6,1989,2000,100
294,11215,자양동,2011-01-15,자양8차현대홈타운,789,80.47,16,2002,35000,0
295,11215,자양동,2011-01-17,한라,762,59.96,9,1996,10000,50
296,11215,자양동,2011-01-17,구의현대홈시티,779-8,84.92,16,2006,28000,0
297,11215,자양동,2011-01-17,한강극동,57-103,84.45,3,1991,20000,0
298,11215,자양동,2011-01-17,구의현대홈시티,779-8,84.92,16,2006,27000,0
299,11215,자양동,2011-01-17,한화꿈에그린,853,138.85,3,2006,43000,0
300,11215,자양동,2011-01-17,한강현대,829,83.45,15,1993,26000,0
301,11215,자양동,2011-01-17,자양7차현대홈타운,788,84.7,8,2001,30000,0
302,11215,자양동,2011-01-17,구의역현대하이엘,779-11,59.92,7,2005,16000,30
303,11215,자양동,2011-01-18,한양,695,107.31,9,1983,22500,0
304,11215,자양동,2011-01-18,우성1,579,51.57,4,1988,17000,0
305,11215,자양동,2011-01-18,광진하나플러스,811,84.64,1,2005,25000,0
306,11215,자양동,2011-01-18,자양우성7,783-1,59.94,8,1998,22000,0
307,11215,자양동,2011-01-18,한라,762,84.6,4,1996,28000,0
308,11215,자양동,2011-01-18,우성2,520-2,80.1,13,1989,26500,0
309,11215,자양동,2011-01-19,자양10차현대홈타운,792,84.46,3,2002,33000,0
310,11215,자양동,2011-01-20,이튼타워리버3차,855,137.71,13,2007,48000,0
311,11215,자양동,2011-01-20,우성1,579,51.57,10,1988,20000,0
312,11215,자양동,2011-01-20,우성3,516,84.91,10,1989,27000,0
313,11215,자양동,2011-01-20,더샵스타시티,227-7,119.41,26,2007,48000,0
314,11215,자양동,2011-01-20,우성1,579,59.91,1,1988,17000,0
315,11215,자양동,2011-01-20,광진트라팰리스,854,169.53,8,2006,55000,0
316,11215,자양동,2011-01-21,자양삼성,787,84.96,21,1999,26500,0
317,11215,자양동,2011-01-21,우성3,516,84.91,2,1989,27000,0
318,11215,자양동,2011-01-21,우성3,516,51.39,5,1989,20000,0
319,11215,자양동,2011-01-21,우성2,520-2,80.1,3,1989,27000,0
320,11215,자양동,2011-01-22,경남,641,59.96,9,1999,19000,0
321,11215,자양동,2011-01-22,금강KCC,791,84.89,6,2002,35000,0
322,11215,자양동,2011-01-22,더샵스타시티,227-7,100.32,12,2007,44500,0
323,11215,자양동,2011-01-22,자양삼성,787,59.76,3,1999,23000,0
324,11215,자양동,2011-01-22,자양현대5,642,59.72,5,1998,20000,0
325,11215,자양동,2011-01-22,한솔리베르,672,83.38,16,2002,25000,0
326,11215,자양동,2011-01-22,자양2현대,761,84.88,18,1995,28000,0
327,11215,자양동,2011-01-22,현대3,670,84.9,11,1996,22500,0
328,11215,자양동,2011-01-24,우방리버파크,793,84.96,2,2003,28000,0
329,11215,자양동,2011-01-24,우성5,553-41,84.72,4,1990,29500,0
330,11215,자양동,2011-01-24,로얄동아,644,84.83,9,1999,25000,0
331,11215,자양동,2011-01-24,한양,695,108.35,2,1983,23000,0
332,11215,자양동,2011-01-24,한강현대,829,83.45,19,1993,28000,0
333,11215,자양동,2011-01-24,우성1,579,51.57,3,1988,19000,0
334,11215,자양동,2011-01-24,현대3,670,84.9,19,1996,24000,0
335,11215,자양동,2011-01-24,한솔리베르,672,83.29,19,2002,24000,0
336,11215,자양동,2011-01-25,더샵스타시티,227-7,139.6,31,2007,58000,0
337,11215,자양동,2011-01-25,자양우성7,783-1,59.94,13,1998,22000,0
338,11215,자양동,2011-01-25,한양,695,157.87,6,1983,35000,0
339,11215,자양동,2011-01-25,자양현대5,642,109.47,2,1998,28000,0
340,11215,자양동,2011-01-25,우성2,520-2,51.57,5,1989,19000,0
341,11215,자양동,2011-01-26,한강성원,831-1,84.12,5,1997,23500,0
342,11215,자양동,2011-01-26,우성3,516,84.91,5,1989,10000,0
343,11215,자양동,2011-01-26,구의현대홈시티,779-8,84.92,5,2006,28000,0
344,11215,자양동,2011-01-26,자양8차현대홈타운,789,80.47,14,2002,30000,0
345,11215,자양동,2011-01-26,자양10차현대홈타운,792,98.33,11,2002,38000,0
346,11215,자양동,2011-01-26,자양8차현대홈타운,789,80.47,6,2002,35000,0
347,11215,자양동,2011-01-26,대동,784-1,59.54,4,1999,7000,80
348,11215,자양동,2011-01-26,구의현대홈시티,779-8,84.92,4,2006,10000,100
